"geneid","strand","fiveprime","threeprime"
"Pc2109T1C00002422g0001050","-",216,171
"Pc2109T1C00002422g0001060","-",224,216
"Pc2109T1C00002422g0001070","+",224,157
"Pc2109T1C00002422g0001080","-",2850,157
"Pc2109T1C00002422g0001090","-",1757,2850
"Pc2109T1C00002422g0001110","-",81,2541
"Pc2109T1C00002422g0001100","+",1757,2541
"Pc2109T1C00002422g0001120","-",779,81
"Pc2109T1C00000275g0000170","-",984,84
"Pc2109T1C00000275g0000160","+",551,84
"Pc2109T1C00002422g0001130","-",1029,779
"Pc2109T1C00002422g0001140","+",1029,130
"Pc2109T1C00002422g0001160","-",741,138
"Pc2109T1C00002422g0001150","+",130,138
"Pc2109T1C00002422g0001180","-",206,461
"Pc2109T1C00002422g0001170","+",741,461
"Pc2109T1C00002422g0001190","-",374,206
"Pc2109T1C00002422g0001200","-",1429,374
"Pc2109T1C00002422g0001210","-",535,1429
"Pc2109T1C00002422g0001220","-",167,535
"Pc2109T1C00000275g0000180","-",782,984
"Pc2109T1C00002422g0001230","+",167,246
"Pc2109T1C00002422g0001240","+",246,193
"Pc2109T1C00002422g0001250","-",196,193
"Pc2109T1C00002422g0001260","+",196,1346
"Pc2109T1C00002422g0001270","+",1346,180
"Pc2109T1C00002422g0001290","-",407,163
"Pc2109T1C00002422g0001280","+",180,163
"Pc2109T1C00002422g0001300","-",261,407
"Pc2109T1C00002422g0001320","-",7568,72
"Pc2109T1C00002422g0001310","+",261,72
"Pc2109T1C00000275g0000190","-",5292,782
"Pc2109T1C00002422g0001330","+",7568,2208
"Pc2109T1C00002422g0001350","-",902,1669
"Pc2109T1C00002422g0001340","+",2208,1669
"Pc2109T1C00002422g0001360","-",3827,902
"Pc2109T1C00002422g0001370","+",3827,4797
"Pc2109T1C00002422g0001380","-",199,4797
"Pc2109T1C00002422g0001400","-",230,152
"Pc2109T1C00002422g0001390","+",199,152
"Pc2109T1C00002422g0001410","+",230,293
"Pc2109T1C00002422g0001420","-",2484,293
"Pc2109T1C00000275g0000200","-",1085,5292
"Pc2109T1C00002422g0001440","-",16041,213
"Pc2109T1C00002422g0001430","+",2484,213
"Pc2109T1C00002422g0001450","-",7909,16041
"Pc2109T1C00002422g0001460","+",7909,1822
"Pc2109T1C00002422g0001470","+",1822,212
"Pc2109T1C00002422g0001480","-",376,212
"Pc2109T1C00002422g0001490","-",326,376
"Pc2109T1C00002422g0001500","-",173,326
"Pc2109T1C00002422g0001510","+",173,926
"Pc2109T1C00000041g0000180","+",3866,480
"Pc2109T1C00002422g0001520","+",926,473
"Pc2109T1C00002422g0001540","-",255,574
"Pc2109T1C00002422g0001530","+",473,574
"Pc2109T1C00002422g0001550","-",190,255
"Pc2109T1C00002422g0001560","-",896,190
"Pc2109T1C00002422g0001570","+",896,22293
"Pc2109T1C00002422g0001580","+",22293,273
"Pc2109T1C00002422g0001590","-",943,273
"Pc2109T1C00002422g0001600","-",2543,943
"Pc2109T1C00002422g0001610","+",2543,267
"Pc2109T1C00000275g0000210","+",1085,2245
"Pc2109T1C00002422g0001620","+",267,17
"Pc2109T1C00002422g0001630","+",17,29
"Pc2109T1C00002422g0001640","+",29,45388
"Pc2109T1C00002422g0001650","-",1067,45388
"Pc2109T1C00002422g0001670","-",339,3084
"Pc2109T1C00002422g0001660","+",1067,3084
"Pc2109T1C00002422g0001680","-",62,339
"Pc2109T1C00002422g0001690","-",141,62
"Pc2109T1C00002422g0001700","+",141,198
"Pc2109T1C00002422g0001710","-",296,198
"Pc2109T1C00000275g0000220","+",2245,15
"Pc2109T1C00002422g0001730","-",318,256
"Pc2109T1C00002422g0001720","+",296,256
"Pc2109T1C00002422g0001740","-",4496,318
"Pc2109T1C00002422g0001750","-",3008,4496
"Pc2109T1C00002422g0001770","-",320,365
"Pc2109T1C00002422g0001760","+",3008,365
"Pc2109T1C00002422g0001780","-",166,320
"Pc2109T1C00002422g0001800","-",1131,2103
"Pc2109T1C00002422g0001790","+",166,2103
"Pc2109T1C00002422g0001810","-",1532,1131
"Pc2109T1C00000275g0000240","-",134,65
"Pc2109T1C00000275g0000230","+",15,65
"Pc2109T1C00002422g0001820","+",1532,1291
"Pc2109T1C00002422g0001830","+",1291,435
"Pc2109T1C00002422g0001840","+",435,806
"Pc2109T1C00002422g0001850","-",1371,806
"Pc2109T1C00002422g0001860","+",1371,143
"Pc2109T1C00002422g0001870","-",181,143
"Pc2109T1C00002422g0001880","-",170,181
"Pc2109T1C00002422g0001900","-",153,350
"Pc2109T1C00002422g0001890","+",170,350
"Pc2109T1C00002422g0001910","+",153,3189
"Pc2109T1C00002422g0001920","+",3189,26
"Pc2109T1C00002422g0001930","+",26,979
"Pc2109T1C00002422g0001940","+",979,3025
"Pc2109T1C00002422g0001950","+",3025,609
"Pc2109T1C00002422g0001970","-",110,130
"Pc2109T1C00002422g0001960","+",609,130
"Pc2109T1C00002422g0001980","+",110,4747
"Pc2109T1C00002422g0001990","+",4747,18642
"Pc2109T1C00002422g0002000","-",743,18642
"Pc2109T1C00002422g0002020","-",495,12567
"Pc2109T1C00002422g0002010","+",743,12567
"Pc2109T1C00000275g0000250","+",134,389
"Pc2109T1C00002422g0002030","+",495,643
"Pc2109T1C00002422g0002040","+",643,178
"Pc2109T1C00002422g0002050","-",817,178
"Pc2109T1C00002422g0002060","-",142,817
"Pc2109T1C00002422g0002070","+",142,70
"Pc2109T1C00002422g0002080","+",70,134
"Pc2109T1C00002422g0002090","-",57,134
"Pc2109T1C00002422g0002100","+",57,147
"Pc2109T1C00002422g0002110","-",228,147
"Pc2109T1C00002422g0002120","-",193,228
"Pc2109T1C00000275g0000260","+",389,488
"Pc2109T1C00002422g0002130","+",193,740
"Pc2109T1C00002422g0002150","-",188,499
"Pc2109T1C00002422g0002140","+",740,499
"Pc2109T1C00002422g0002160","+",188,220
"Pc2109T1C00002422g0002180","-",899,79
"Pc2109T1C00002422g0002170","+",220,79
"Pc2109T1C00002422g0002200","-",3065,134
"Pc2109T1C00002422g0002190","+",899,134
"Pc2109T1C00002422g0002210","+",3065,753
"Pc2109T1C00000275g0000280","-",1862,96
"Pc2109T1C00000275g0000270","+",488,96
"Pc2109T1C00002422g0002220","+",753,210
"Pc2109T1C00002422g0002230","-",152,210
"Pc2109T1C00002422g0002240","+",152,1259
"Pc2109T1C00002422g0002250","-",377,1259
"Pc2109T1C00002422g0002270","-",8934,5543
"Pc2109T1C00002422g0002260","+",377,5543
"Pc2109T1C00002422g0002290","-",8858,5799
"Pc2109T1C00002422g0002280","+",8934,5799
"Pc2109T1C00002422g0002300","+",8858,429
"Pc2109T1C00002422g0002310","-",539,429
"Pc2109T1C00000275g0000290","-",1740,1862
"Pc2109T1C00002422g0002320","+",539,2326
"Pc2109T1C00002422g0002330","-",NA,2326
"Pc2109T1C00002424g0000010","+",NA,86818
"Pc2109T1C00002424g0000020","+",86818,14559
"Pc2109T1C00002424g0000030","-",2701,14559
"Pc2109T1C00002424g0000040","+",2701,15893
"Pc2109T1C00002424g0000050","+",15893,16082
"Pc2109T1C00002424g0000060","-",2599,16082
"Pc2109T1C00002424g0000070","+",2599,24076
"Pc2109T1C00002424g0000080","-",66,24076
"Pc2109T1C00002424g0000090","-",465,66
"Pc2109T1C00002424g0000100","-",51,465
"Pc2109T1C00002424g0000110","-",44792,51
"Pc2109T1C00002424g0000120","-",6,44792
"Pc2109T1C00002424g0000130","-",60,6
"Pc2109T1C00002424g0000140","-",NA,60
"Pc2109T1C00002426g0000010","+",NA,26651
"Pc2109T1C00002426g0000020","-",3561,26651
"Pc2109T1C00002426g0000030","-",13292,3561
"Pc2109T1C00002426g0000040","+",13292,5247
"Pc2109T1C00002427g0000010","+",NA,24555
"Pc2109T1C00002427g0000020","+",24555,36635
"Pc2109T1C00002427g0000030","-",2459,36635
"Pc2109T1C00000041g0000190","+",480,100740
"Pc2109T1C00000275g0000300","+",1740,8488
"Pc2109T1C00002427g0000040","+",2459,23429
"Pc2109T1C00002427g0000050","-",NA,23429
"Pc2109T1C00002430g0000010","+",NA,2800
"Pc2109T1C00002430g0000020","-",143,2800
"Pc2109T1C00002430g0000030","+",143,653
"Pc2109T1C00002430g0000040","-",14,653
"Pc2109T1C00002430g0000050","-",830,14
"Pc2109T1C00002430g0000060","-",9258,830
"Pc2109T1C00002430g0000080","-",230,176
"Pc2109T1C00002430g0000070","+",9258,176
"Pc2109T1C00002430g0000090","-",109,230
"Pc2109T1C00000275g0000320","-",41,1373
"Pc2109T1C00000275g0000310","+",8488,1373
"Pc2109T1C00002430g0000100","-",619,109
"Pc2109T1C00002430g0000110","-",2757,619
"Pc2109T1C00002430g0000120","+",2757,1325
"Pc2109T1C00002430g0000130","-",3647,1325
"Pc2109T1C00002430g0000140","-",3495,3647
"Pc2109T1C00002430g0000150","-",30156,3495
"Pc2109T1C00002430g0000160","+",30156,26810
"Pc2109T1C00002431g0000010","+",NA,89
"Pc2109T1C00002431g0000020","+",89,59235
"Pc2109T1C00002431g0000030","-",10,59235
"Pc2109T1C00000275g0000330","-",385,41
"Pc2109T1C00002431g0000040","-",NA,10
"Pc2109T1C00002432g0000020","-",50851,4
"Pc2109T1C00002432g0000030","+",50851,373
"Pc2109T1C00002432g0000040","-",1261,373
"Pc2109T1C00002432g0000050","-",1245,1261
"Pc2109T1C00002432g0000060","-",352,1245
"Pc2109T1C00002432g0000070","-",221,352
"Pc2109T1C00002432g0000090","-",191,116
"Pc2109T1C00002432g0000080","+",221,116
"Pc2109T1C00002432g0000100","-",36121,191
"Pc2109T1C00000275g0000350","-",2315,385
"Pc2109T1C00002432g0000110","-",NA,36121
"Pc2109T1C00002434g0000010","+",NA,12652
"Pc2109T1C00002434g0000020","+",12652,1974
"Pc2109T1C00002434g0000030","+",1974,18670
"Pc2109T1C00002434g0000040","+",18670,42268
"Pc2109T1C00002434g0000050","-",62472,42268
"Pc2109T1C00002434g0000060","+",62472,11277
"Pc2109T1C00002434g0000080","-",2885,461
"Pc2109T1C00002434g0000070","+",11277,461
"Pc2109T1C00002434g0000100","-",1970,223
"Pc2109T1C00002434g0000090","+",2885,223
"Pc2109T1C00000275g0000340","+",385,2315
"Pc2109T1C00000275g0000360","-",NA,2315
"Pc2109T1C00002434g0000110","-",2331,1970
"Pc2109T1C00002434g0000120","-",1279,2331
"Pc2109T1C00002434g0000130","-",1016,1279
"Pc2109T1C00002434g0000140","-",1125,1016
"Pc2109T1C00002434g0000160","-",1954,338
"Pc2109T1C00002434g0000150","+",1125,338
"Pc2109T1C00002434g0000170","+",1954,278
"Pc2109T1C00002434g0000180","-",176,278
"Pc2109T1C00002434g0000190","+",176,1133
"Pc2109T1C00000279g0000010","+",NA,25
"Pc2109T1C00002434g0000200","+",1133,1343
"Pc2109T1C00002434g0000220","-",778,244
"Pc2109T1C00002434g0000210","+",1343,244
"Pc2109T1C00002435g0000020","-",6574,7
"Pc2109T1C00002435g0000030","-",110,6574
"Pc2109T1C00002435g0000040","+",110,1972
"Pc2109T1C00002435g0000050","-",386,1972
"Pc2109T1C00002435g0000060","+",386,244
"Pc2109T1C00002435g0000070","+",244,624
"Pc2109T1C00002435g0000080","-",421,624
"Pc2109T1C00000279g0000020","+",25,254
"Pc2109T1C00002435g0000090","-",2465,421
"Pc2109T1C00002435g0000100","-",534,2465
"Pc2109T1C00002435g0000110","+",534,214
"Pc2109T1C00002435g0000120","-",3660,214
"Pc2109T1C00002435g0000140","-",205,3206
"Pc2109T1C00002435g0000130","+",3660,3206
"Pc2109T1C00002435g0000160","-",160,108
"Pc2109T1C00002435g0000150","+",205,108
"Pc2109T1C00002435g0000180","-",894,33
"Pc2109T1C00002435g0000170","+",160,33
"Pc2109T1C00000279g0000030","+",254,5827
"Pc2109T1C00002435g0000190","-",2224,894
"Pc2109T1C00002435g0000200","-",NA,2224
"Pc2109T1C00002436g0000010","+",NA,190
"Pc2109T1C00002436g0000020","+",190,69005
"Pc2109T1C00002436g0000030","+",69005,14528
"Pc2109T1C00002436g0000040","+",14528,72
"Pc2109T1C00002436g0000050","-",226,72
"Pc2109T1C00002436g0000060","+",226,121
"Pc2109T1C00002436g0000070","-",15221,121
"Pc2109T1C00002436g0000080","-",7551,15221
"Pc2109T1C00000279g0000040","+",5827,921
"Pc2109T1C00000279g0000050","-",283,921
"Pc2109T1C00002436g0000090","+",7551,512
"Pc2109T1C00002436g0000100","-",90,512
"Pc2109T1C00002436g0000110","-",117,90
"Pc2109T1C00002436g0000120","+",117,290
"Pc2109T1C00002436g0000140","-",242,817
"Pc2109T1C00002436g0000130","+",290,817
"Pc2109T1C00002436g0000160","-",282,1737
"Pc2109T1C00002436g0000150","+",242,1737
"Pc2109T1C00002436g0000170","-",544,282
"Pc2109T1C00002436g0000180","-",410,544
"Pc2109T1C00002436g0000190","-",771,410
"Pc2109T1C00002436g0000200","+",771,22
"Pc2109T1C00002436g0000210","+",22,418
"Pc2109T1C00002436g0000220","+",418,94
"Pc2109T1C00002437g0000020","-",117,273
"Pc2109T1C00002437g0000010","+",NA,273
"Pc2109T1C00002437g0000030","+",117,289
"Pc2109T1C00002437g0000040","+",289,811
"Pc2109T1C00002437g0000050","-",243,811
"Pc2109T1C00002437g0000070","-",281,790
"Pc2109T1C00002437g0000060","+",243,790
"Pc2109T1C00000041g0000200","+",100740,540
"Pc2109T1C00000279g0000070","-",2313,93
"Pc2109T1C00000279g0000060","+",283,93
"Pc2109T1C00002437g0000080","-",817,281
"Pc2109T1C00002437g0000090","-",410,817
"Pc2109T1C00002437g0000100","-",760,410
"Pc2109T1C00002437g0000110","+",760,289
"Pc2109T1C00002437g0000130","-",2385,6221
"Pc2109T1C00002437g0000120","+",289,6221
"Pc2109T1C00002437g0000140","+",2385,42638
"Pc2109T1C00002437g0000150","+",42638,7409
"Pc2109T1C00002437g0000160","+",7409,599
"Pc2109T1C00000279g0000080","-",10911,2313
"Pc2109T1C00002437g0000170","+",599,1073
"Pc2109T1C00002437g0000180","+",1073,934
"Pc2109T1C00002437g0000190","+",934,935
"Pc2109T1C00002437g0000200","+",935,933
"Pc2109T1C00002437g0000210","+",933,932
"Pc2109T1C00002437g0000220","+",932,1019
"Pc2109T1C00002437g0000230","+",1019,936
"Pc2109T1C00002437g0000240","+",936,1401
"Pc2109T1C00002437g0000250","+",1401,371
"Pc2109T1C00002437g0000260","-",745,371
"Pc2109T1C00002437g0000270","-",2344,745
"Pc2109T1C00000279g0000090","-",43840,10911
"Pc2109T1C00002437g0000280","+",2344,85
"Pc2109T1C00002437g0000290","-",NA,85
"Pc2109T1C00002438g0000010","+",NA,935
"Pc2109T1C00002438g0000020","+",935,662
"Pc2109T1C00002438g0000030","+",662,935
"Pc2109T1C00002438g0000040","+",935,605
"Pc2109T1C00002438g0000050","+",605,1070
"Pc2109T1C00002438g0000060","+",1070,844
"Pc2109T1C00002438g0000070","+",844,2427
"Pc2109T1C00002438g0000080","+",2427,1022
"Pc2109T1C00000279g0000100","-",727,43840
"Pc2109T1C00002438g0000090","+",1022,1382
"Pc2109T1C00002438g0000110","-",767,371
"Pc2109T1C00002438g0000100","+",1382,371
"Pc2109T1C00002438g0000120","-",2265,767
"Pc2109T1C00002438g0000140","-",NA,111
"Pc2109T1C00002438g0000130","+",2265,111
"Pc2109T1C00002440g0000020","-",9926,814
"Pc2109T1C00002440g0000030","-",376,9926
"Pc2109T1C00002440g0000040","+",376,352
"Pc2109T1C00002440g0000050","-",2226,352
"Pc2109T1C00000279g0000110","-",5321,727
"Pc2109T1C00002440g0000060","+",2226,191
"Pc2109T1C00002440g0000070","+",191,1168
"Pc2109T1C00002440g0000080","-",590,1168
"Pc2109T1C00002440g0000100","-",235,316
"Pc2109T1C00002440g0000090","+",590,316
"Pc2109T1C00002440g0000120","-",243,24
"Pc2109T1C00002440g0000110","+",235,24
"Pc2109T1C00002440g0000130","-",51391,243
"Pc2109T1C00002440g0000140","+",51391,24
"Pc2109T1C00002440g0000150","+",24,678
"Pc2109T1C00002440g0000160","+",678,1020
"Pc2109T1C00002440g0000170","+",1020,2081
"Pc2109T1C00002440g0000180","+",2081,1237
"Pc2109T1C00002444g0000020","-",1151,2986
"Pc2109T1C00002444g0000010","+",NA,2986
"Pc2109T1C00002444g0000030","+",1151,838
"Pc2109T1C00002444g0000040","+",838,640
"Pc2109T1C00002444g0000050","+",640,11534
"Pc2109T1C00002444g0000060","+",11534,35130
"Pc2109T1C00002444g0000070","-",654,35130
"Pc2109T1C00002444g0000080","-",928,654
"Pc2109T1C00000279g0000120","+",5321,169
"Pc2109T1C00002444g0000090","-",58,928
"Pc2109T1C00002444g0000100","-",NA,58
"Pc2109T1C00002445g0000010","+",NA,291
"Pc2109T1C00002445g0000020","-",1275,291
"Pc2109T1C00002445g0000040","-",76,493
"Pc2109T1C00002445g0000030","+",1275,493
"Pc2109T1C00002445g0000050","-",689,76
"Pc2109T1C00002445g0000060","-",165,689
"Pc2109T1C00002445g0000070","-",522,165
"Pc2109T1C00002445g0000080","+",522,1141
"Pc2109T1C00000282g0000020","-",1541,233
"Pc2109T1C00000282g0000010","+",NA,233
"Pc2109T1C00002445g0000090","+",1141,511
"Pc2109T1C00002445g0000100","+",511,210
"Pc2109T1C00002445g0000110","+",210,474
"Pc2109T1C00002445g0000120","-",2817,474
"Pc2109T1C00002445g0000130","+",2817,833
"Pc2109T1C00002445g0000150","-",1294,1068
"Pc2109T1C00002445g0000140","+",833,1068
"Pc2109T1C00002445g0000160","-",836,1294
"Pc2109T1C00002445g0000170","-",25274,836
"Pc2109T1C00002445g0000190","-",776,336
"Pc2109T1C00002445g0000180","+",25274,336
"Pc2109T1C00000282g0000030","-",11601,1541
"Pc2109T1C00002445g0000200","+",776,907
"Pc2109T1C00002445g0000210","-",8020,907
"Pc2109T1C00002445g0000220","-",NA,8020
"Pc2109T1C00002446g0000020","+",281,6470
"Pc2109T1C00002446g0000030","-",2074,6470
"Pc2109T1C00002446g0000050","-",6200,391
"Pc2109T1C00002446g0000040","+",2074,391
"Pc2109T1C00002446g0000060","+",6200,1276
"Pc2109T1C00002446g0000070","+",1276,37582
"Pc2109T1C00002446g0000080","+",37582,6950
"Pc2109T1C00002446g0000090","-",720,6950
"Pc2109T1C00002446g0000100","-",495,720
"Pc2109T1C00002446g0000110","-",350,495
"Pc2109T1C00002446g0000120","-",1152,350
"Pc2109T1C00002446g0000130","+",1152,12357
"Pc2109T1C00002446g0000140","-",5761,12357
"Pc2109T1C00002448g0000010","+",NA,894
"Pc2109T1C00002448g0000030","-",296,152
"Pc2109T1C00002448g0000020","+",894,152
"Pc2109T1C00002448g0000040","-",26,296
"Pc2109T1C00000061g0000010","+",NA,2
"Pc2109T1C00000283g0000010","+",NA,2230
"Pc2109T1C00002448g0000050","-",1759,26
"Pc2109T1C00002448g0000060","-",689,1759
"Pc2109T1C00002448g0000070","-",9901,689
"Pc2109T1C00002448g0000080","+",9901,1740
"Pc2109T1C00002448g0000090","+",1740,4980
"Pc2109T1C00002448g0000100","-",1489,4980
"Pc2109T1C00002448g0000110","-",2448,1489
"Pc2109T1C00002448g0000120","-",512,2448
"Pc2109T1C00002448g0000130","+",512,137
"Pc2109T1C00002448g0000140","-",6702,137
"Pc2109T1C00000283g0000020","+",2230,374
"Pc2109T1C00000283g0000030","-",795,374
"Pc2109T1C00002448g0000150","+",6702,29947
"Pc2109T1C00002448g0000160","+",29947,16710
"Pc2109T1C00002448g0000180","-",22585,34831
"Pc2109T1C00002448g0000170","+",16710,34831
"Pc2109T1C00002448g0000190","-",293,22585
"Pc2109T1C00002448g0000200","+",293,1029
"Pc2109T1C00002448g0000210","+",1029,333
"Pc2109T1C00002448g0000230","-",31551,82
"Pc2109T1C00002448g0000220","+",333,82
"Pc2109T1C00002448g0000240","-",300,31551
"Pc2109T1C00000283g0000040","-",1192,795
"Pc2109T1C00002448g0000250","-",4242,300
"Pc2109T1C00002448g0000260","-",87,4242
"Pc2109T1C00002448g0000270","-",7286,87
"Pc2109T1C00002448g0000290","-",180,146
"Pc2109T1C00002448g0000280","+",7286,146
"Pc2109T1C00002448g0000310","-",2059,149
"Pc2109T1C00002448g0000300","+",180,149
"Pc2109T1C00002448g0000320","-",6949,2059
"Pc2109T1C00002448g0000330","-",954,6949
"Pc2109T1C00002448g0000340","-",8563,954
"Pc2109T1C00002448g0000350","+",8563,1846
"Pc2109T1C00002448g0000360","-",214,1846
"Pc2109T1C00002448g0000370","-",1186,214
"Pc2109T1C00002448g0000380","-",780,1186
"Pc2109T1C00002448g0000390","-",1241,780
"Pc2109T1C00002448g0000400","-",197,1241
"Pc2109T1C00002448g0000410","+",197,68
"Pc2109T1C00002448g0000420","-",617,68
"Pc2109T1C00002448g0000430","-",250,617
"Pc2109T1C00002448g0000440","-",948,250
"Pc2109T1C00000283g0000060","-",NA,2269
"Pc2109T1C00000283g0000050","+",1192,2269
"Pc2109T1C00002448g0000450","-",5670,948
"Pc2109T1C00002449g0000020","-",5649,941
"Pc2109T1C00002449g0000030","+",5649,26896
"Pc2109T1C00002449g0000040","-",5230,26896
"Pc2109T1C00002449g0000050","-",2784,5230
"Pc2109T1C00002449g0000060","+",2784,520
"Pc2109T1C00002449g0000070","-",2490,520
"Pc2109T1C00002449g0000080","+",2490,16264
"Pc2109T1C00002449g0000090","-",1694,16264
"Pc2109T1C00000293g0000020","-",279,1060
"Pc2109T1C00000293g0000010","+",NA,1060
"Pc2109T1C00002449g0000100","+",1694,1477
"Pc2109T1C00002449g0000110","+",1477,7398
"Pc2109T1C00002449g0000120","-",NA,7398
"Pc2109T1C00002451g0000020","-",775,2184
"Pc2109T1C00002451g0000010","+",NA,2184
"Pc2109T1C00002451g0000030","+",775,2594
"Pc2109T1C00002451g0000040","+",2594,2494
"Pc2109T1C00002451g0000050","+",2494,1373
"Pc2109T1C00002451g0000060","+",1373,1188
"Pc2109T1C00002451g0000070","+",1188,936
"Pc2109T1C00000293g0000030","-",37532,279
"Pc2109T1C00002451g0000080","+",936,1271
"Pc2109T1C00002451g0000090","+",1271,408
"Pc2109T1C00002451g0000100","+",408,387
"Pc2109T1C00002451g0000110","+",387,564
"Pc2109T1C00002451g0000120","+",564,1592
"Pc2109T1C00002451g0000130","+",1592,480
"Pc2109T1C00002451g0000140","+",480,366
"Pc2109T1C00002451g0000150","-",1946,366
"Pc2109T1C00002451g0000160","-",1497,1946
"Pc2109T1C00002451g0000170","-",3777,1497
"Pc2109T1C00002451g0000180","+",3777,801
"Pc2109T1C00002451g0000190","+",801,1952
"Pc2109T1C00002451g0000200","+",1952,38
"Pc2109T1C00002451g0000210","+",38,142
"Pc2109T1C00002451g0000220","+",142,18
"Pc2109T1C00002451g0000230","+",18,2664
"Pc2109T1C00002451g0000240","+",2664,1935
"Pc2109T1C00002451g0000250","+",1935,6348
"Pc2109T1C00002451g0000270","-",5429,7067
"Pc2109T1C00002451g0000260","+",6348,7067
"Pc2109T1C00002451g0000280","-",1175,5429
"Pc2109T1C00000293g0000050","-",148,25914
"Pc2109T1C00000293g0000040","+",37532,25914
"Pc2109T1C00002451g0000290","-",5623,1175
"Pc2109T1C00002452g0000020","-",161,186
"Pc2109T1C00002452g0000010","+",NA,186
"Pc2109T1C00002452g0000030","-",254,161
"Pc2109T1C00002452g0000040","-",211,254
"Pc2109T1C00002452g0000050","-",219,211
"Pc2109T1C00002452g0000060","+",219,604
"Pc2109T1C00002452g0000070","-",68253,604
"Pc2109T1C00002452g0000080","+",68253,826
"Pc2109T1C00002452g0000100","-",1247,835
"Pc2109T1C00002452g0000090","+",826,835
"Pc2109T1C00002452g0000110","-",603,1247
"Pc2109T1C00002452g0000120","-",789,603
"Pc2109T1C00002452g0000140","-",183,6454
"Pc2109T1C00002452g0000130","+",789,6454
"Pc2109T1C00002452g0000150","-",244,183
"Pc2109T1C00002452g0000160","+",244,1552
"Pc2109T1C00002452g0000170","-",354,1552
"Pc2109T1C00002452g0000180","-",2018,354
"Pc2109T1C00002452g0000190","-",693,2018
"Pc2109T1C00000071g0000010","+",NA,6048
"Pc2109T1C00000293g0000060","+",148,89
"Pc2109T1C00002452g0000200","+",693,175
"Pc2109T1C00002452g0000210","-",272,175
"Pc2109T1C00002452g0000220","+",272,95
"Pc2109T1C00002452g0000230","+",95,1565
"Pc2109T1C00002452g0000250","-",521,2278
"Pc2109T1C00002452g0000240","+",1565,2278
"Pc2109T1C00002452g0000260","-",1050,521
"Pc2109T1C00002452g0000270","-",804,1050
"Pc2109T1C00002452g0000280","-",1591,804
"Pc2109T1C00000293g0000070","+",89,143
"Pc2109T1C00002452g0000300","-",2753,275
