Orthogroup,P_capsici,P_fragariae,P_infestans,P_parasitica,P_ramorum,P_sojae,Pc2109,Pc2113
OG0010435,KAG1709461.1,KAE8889801.1,PITG_06518,PPTG_13127T0,2507661024,EGZ04630,Pc2109T1C00003221g0000010.1,Pc2113T1C00002668g0000240.1
OG0010436,KAG1709462.1,KAE8889799.1,PITG_06320,PPTG_13124T0,2507661027,EGZ04639,Pc2109T1C00001734g0000040.1,Pc2113T1C00001434g0000070.1
OG0010437,KAG1709463.1,KAE8889800.1,PITG_06517,PPTG_13128T0,2507661023,EGZ04631,Pc2109T1C00003221g0000020.1,Pc2113T1C00002668g0000250.1
OG0010438,KAG1709465.1,KAE8889606.1,PITG_06514,PPTG_13130T0,2507661021,EGZ04633,Pc2109T1C00003221g0000040.1,Pc2113T1C00002668g0000270.1
OG0010440,KAG1709513.1,KAE8879947.1,PITG_06568,PPTG_13817T0,2507661052,EGZ10092,Pc2109T1C00003217g0000570.1,Pc2113T1C00003106g0000120.1
OG0010441,KAG1709522.1,KAE8879870.1,PITG_06578,PPTG_13825T0,2507661060,EGZ10129,Pc2109T1C00003217g0000470.1,Pc2113T1C00003106g0000200.1
OG0010442,KAG1709523.1,KAE8879869.1,PITG_06579,PPTG_13826T0,2507661061,EGZ10130,Pc2109T1C00003217g0000460.1,Pc2113T1C00003106g0000210.1
OG0010443,KAG1709530.1,KAE8879821.1,PITG_06593,PPTG_13839T0,2507661066,EGZ10150,Pc2109T1C00003217g0000350.1,Pc2113T1C00003106g0000350.1
OG0010444,KAG1709531.1,KAE8879928.1,PITG_06594,PPTG_13840T0,2507661067,EGZ10151,Pc2109T1C00003217g0000340.1,Pc2113T1C00003106g0000360.1
OG0010447,KAG1709549.1,KAE8879903.1,PITG_06604,PPTG_13850T0,2507661075,EGZ10159,Pc2109T1C00003217g0000250.1,Pc2113T1C00002663g0000300.1
OG0010448,KAG1709551.1,KAE8879906.1,PITG_06605,PPTG_13851T0,2507661076,EGZ10160,Pc2109T1C00003217g0000240.1,Pc2113T1C00002663g0000290.1
OG0010449,KAG1709553.1,KAE8879912.1,PITG_06607,PPTG_13853T0,2507661078,EGZ10162,Pc2109T1C00003217g0000220.1,Pc2113T1C00002663g0000260.1
OG0010450,KAG1709554.1,KAE8879909.1,PITG_06608,PPTG_13854T0,2507661079,EGZ10163,Pc2109T1C00003217g0000210.1,Pc2113T1C00002663g0000250.1
OG0010451,KAG1709555.1,KAE8879922.1,PITG_06609,PPTG_13856T0,2507661081,EGZ10165,Pc2109T1C00003217g0000200.1,Pc2113T1C00002663g0000240.1
OG0010452,KAG1709556.1,KAE8879925.1,PITG_06610,PPTG_13857T0,2507661082,EGZ10164,Pc2109T1C00003217g0000190.1,Pc2113T1C00002663g0000230.1
OG0010453,KAG1709558.1,KAE8879853.1,PITG_06611,PPTG_13859T0,2507661084,EGZ10169,Pc2109T1C00003217g0000170.1,Pc2113T1C00002663g0000210.1
OG0010454,KAG1709566.1,KAE8879921.1,PITG_06612,PPTG_13860T0,2507661085,EGZ10174,Pc2109T1C00003217g0000160.1,Pc2113T1C00002663g0000200.1
OG0010455,KAG1709569.1,KAE8879919.1,PITG_06615,PPTG_13862T0,2507661087,EGZ10178,Pc2109T1C00003215g0000880.1,Pc2113T1C00002662g0000670.1
OG0010456,KAG1709571.1,KAE8879855.1,PITG_06618,PPTG_13864T0,2507661088,EGZ10180,Pc2109T1C00003215g0000860.1,Pc2113T1C00002662g0000650.1
OG0010457,KAG1709572.1,KAE8879808.1,PITG_06619,PPTG_13865T0,2507661089,EGZ10181,Pc2109T1C00003215g0000850.1,Pc2113T1C00002662g0000640.1
OG0010458,KAG1709577.1,KAE8885344.1,PITG_06649,PPTG_07317T0,2507661106,EGZ10230,Pc2109T1C00003215g0000660.1,Pc2113T1C00002662g0000420.1
OG0010459,KAG1709579.1,KAE8885343.1,PITG_06647,PPTG_07315T0,2507661105,EGZ10228,Pc2109T1C00003215g0000680.1,Pc2113T1C00002662g0000430.1
OG0010461,KAG1709634.1,KAE8900479.1,PITG_06664,PPTG_07336T0,2507661116,EGZ10253,Pc2109T1C00003215g0000510.1,Pc2113T1C00002662g0000270.1
OG0010463,KAG1709703.1,KAE8900203.1,PITG_18655,PPTG_07411T0,2507665060,EGZ10310,Pc2109T1C00003265g0000120.1,Pc2113T1C00002659g0000140.1
OG0010466,KAG1709844.1,KAE8881045.1,PITG_12757,PPTG_07095T0,2507655147,EGZ05523,Pc2109T1C00003045g0000070.1,Pc2113T1C00002485g0000070.1
OG0010467,KAG1709853.1,KAE8912906.1,PITG_12760,PPTG_07097T0,2507656078,EGZ11787,Pc2109T1C00002501g0000100.1,Pc2113T1C00002591g0000700.1
OG0010468,KAG1709892.1,KAE8882664.1,PITG_12794,PPTG_07125T0,2507666065,EGZ12881,Pc2109T1C00003017g0000130.1,Pc2113T1C00001420g0000240.1
OG0010473,KAG1709953.1,KAE8896353.1,PITG_12834,PPTG_07185T0,2507656480,EGZ12970,Pc2109T1C00003022g0000070.1,Pc2113T1C00003100g0000960.1
OG0010474,KAG1709955.1,KAE8896362.1,PITG_12835,PPTG_07187T0,2507656482,EGZ12972,Pc2109T1C00003022g0000080.1,Pc2113T1C00003100g0000950.1
OG0010475,KAG1709956.1,KAE8896361.1,PITG_12836,PPTG_07188T0,2507656483,EGZ12973,Pc2109T1C00003022g0000090.1,Pc2113T1C00003100g0000940.1
OG0010476,KAG1709957.1,KAE8896055.1,PITG_12837,PPTG_07189T0,2507656484,EGZ12974,Pc2109T1C00003022g0000100.1,Pc2113T1C00003100g0000930.1
OG0010477,KAG1709958.1,KAE8896056.1,PITG_12838,PPTG_07190T0,2507656485,EGZ12975,Pc2109T1C00003022g0000110.1,Pc2113T1C00003100g0000920.1
OG0010478,KAG1709959.1,KAE8896053.1,PITG_12839,PPTG_07191T0,2507656486,EGZ12976,Pc2109T1C00003022g0000120.1,Pc2113T1C00003100g0000910.1
OG0010480,KAG1709970.1,KAE8896050.1,PITG_12843,PPTG_07198T0,2507656491,EGZ12985,Pc2109T1C00003022g0000170.1,Pc2113T1C00003100g0000870.1
OG0010481,KAG1709971.1,KAE8896057.1,PITG_12855,PPTG_07199T0,2507656492,EGZ12986,Pc2109T1C00003022g0000180.1,Pc2113T1C00003100g0000860.1
OG0010482,KAG1709975.1,KAE8896472.1,PITG_12864,PPTG_07225T0,2507656495,EGZ12987,Pc2109T1C00003022g0000260.1,Pc2113T1C00003100g0000780.1
OG0010483,KAG1709977.1,KAE8896474.1,PITG_12867,PPTG_07223T0,2507656496,EGZ12989,Pc2109T1C00003022g0000240.1,Pc2113T1C00003100g0000800.1
OG0010484,KAG1709978.1,KAE8896475.1,PITG_12868,PPTG_07222T0,2507656497,EGZ12990,Pc2109T1C00003022g0000230.1,Pc2113T1C00003100g0000810.1
OG0010485,KAG1709979.1,KAE8896476.1,PITG_12869,PPTG_07221T0,2507656498,EGZ12991,Pc2109T1C00003022g0000220.1,Pc2113T1C00003100g0000820.1
OG0010486,KAG1709980.1,KAE8896477.1,PITG_12870,PPTG_07220T0,2507656499,EGZ12992,Pc2109T1C00003022g0000210.1,Pc2113T1C00003100g0000830.1
OG0010487,KAG1709981.1,KAE8896182.1,PITG_12871,PPTG_07219T0,2507656503,EGZ13006,Pc2109T1C00003022g0000330.1,Pc2113T1C00003100g0000710.1
OG0010488,KAG1709983.1,KAE8896181.1,PITG_12873,PPTG_07232T0,2507656501,EGZ13004,Pc2109T1C00003022g0000300.1,Pc2113T1C00003100g0000740.1
OG0010489,KAG1709984.1,KAE8896469.1,PITG_12874,PPTG_07233T0,2507656500,EGZ12994,Pc2109T1C00003022g0000290.1,Pc2113T1C00003100g0000750.1
OG0010490,KAG1709988.1,KAE8896186.1,PITG_12877,PPTG_07237T0,2507656505,EGZ13008,Pc2109T1C00003022g0000360.1,Pc2113T1C00003100g0000680.1
OG0010491,KAG1709989.1,KAE8896187.1,PITG_12878,PPTG_07238T0,2507656506,EGZ13009,Pc2109T1C00003022g0000370.1,Pc2113T1C00003100g0000670.1
OG0010492,KAG1709991.1,KAE8896189.1,PITG_12880,PPTG_07240T0,2507656507,EGZ13011,Pc2109T1C00003022g0000390.1,Pc2113T1C00003100g0000650.1
OG0010493,KAG1709992.1,KAE8896190.1,PITG_12881,PPTG_07241T0,2507656508,EGZ13012,Pc2109T1C00003022g0000400.1,Pc2113T1C00003100g0000640.1
OG0010494,KAG1709995.1,KAE8896156.1,PITG_12884,PPTG_07250T0,2507656510,EGZ13016,Pc2109T1C00003022g0000430.1,Pc2113T1C00003100g0000610.1
OG0010495,KAG1709997.1,KAE8896157.1,PITG_12885,PPTG_07252T0,2507656511,EGZ13019,Pc2109T1C00003022g0000450.1,Pc2113T1C00003100g0000590.1
OG0010496,KAG1709999.1,KAE8896326.1,PITG_12887,PPTG_07254T0,2507656513,EGZ13021,Pc2109T1C00003022g0000480.1,Pc2113T1C00003100g0000560.1
OG0010497,KAG1710005.1,KAE8896328.1,PITG_12889,PPTG_07260T0,2507656516,EGZ13028,Pc2109T1C00003022g0000530.1,Pc2113T1C00003100g0000520.1
OG0010498,KAG1710008.1,KAE8896332.1,PITG_12891,PPTG_07262T0,2507656518,EGZ13030,Pc2109T1C00003022g0000550.1,Pc2113T1C00003100g0000500.1
OG0010499,KAG1710030.1,KAE8896138.1,PITG_15654,PPTG_07285T0,2507656528,EGZ13080,Pc2109T1C00002569g0001250.1,Pc2113T1C00001422g0000140.1
OG0010502,KAG1710062.1,KAE8896099.1,PITG_14632,PPTG_13893T0,2507656551,EGZ13159,Pc2109T1C00002569g0000970.1,Pc2113T1C00002259g0001120.1
OG0010503,KAG1710066.1,KAE8896104.1,PITG_14624,PPTG_13896T0,2507656554,EGZ13161,Pc2109T1C00002569g0000930.1,Pc2113T1C00002259g0001080.1
OG0010504,KAG1710068.1,KAE8896107.1,PITG_14621,PPTG_13899T0,2507656557,EGZ13163,Pc2109T1C00002569g0000910.1,Pc2113T1C00002259g0001050.1
OG0010505,KAG1710069.1,KAE8896108.1,PITG_14620,PPTG_13900T0,2507656558,EGZ13164,Pc2109T1C00002569g0000900.1,Pc2113T1C00002259g0001040.1
OG0010506,KAG1710071.1,KAE8896281.1,PITG_14617,PPTG_13902T0,2507656559,EGZ13166,Pc2109T1C00002569g0000880.1,Pc2113T1C00002259g0001020.1
OG0010508,KAG1710234.1,KAE8884802.1,PITG_08781,PPTG_06396T0,2507661228,EGZ10879,Pc2109T1C00002729g0000150.1,Pc2113T1C00000946g0000200.1
OG0010510,KAG1710242.1,KAE8884864.1,PITG_08776,PPTG_06409T0,2507661222,EGZ10883,Pc2109T1C00002729g0000120.1,Pc2113T1C00000946g0000240.1
OG0010512,KAG1710251.1,KAE8884757.1,PITG_08761,PPTG_06420T0,2507661210,EGZ10924,Pc2109T1C00002727g0000610.1,Pc2113T1C00002947g0000170.1
OG0010513,KAG1710252.1,KAE8884758.1,PITG_08762,PPTG_06419T0,2507661211,EGZ10923,Pc2109T1C00002727g0000620.1,Pc2113T1C00002947g0000160.1
OG0010514,KAG1710255.1,KAE8884761.1,PITG_08765,PPTG_06416T0,2507661215,EGZ10905,Pc2109T1C00002727g0000640.1,Pc2113T1C00002947g0000130.1
OG0010515,KAG1710265.1,KAE8884762.1,PITG_08766,PPTG_06415T0,2507661216,EGZ10904,Pc2109T1C00002727g0000650.1,Pc2113T1C00002947g0000120.1
OG0010516,KAG1710266.1,KAE8884756.1,PITG_08760,PPTG_06421T0,2507661209,EGZ10925,Pc2109T1C00002727g0000560.1,Pc2113T1C00002947g0000230.1
OG0010517,KAG1710273.1,KAE8884819.1,PITG_08754,PPTG_06428T0,2507661204,EGZ10929,Pc2109T1C00002727g0000590.1,Pc2113T1C00002947g0000190.1
OG0010518,KAG1710275.1,KAE8884920.1,PITG_08752,PPTG_06433T0,2507661198,EGZ10942,Pc2109T1C00002727g0000520.1,Pc2113T1C00002947g0000280.1
OG0010519,KAG1710276.1,KAE8884907.1,PITG_08751,PPTG_06434T0,2507661199,EGZ10941,Pc2109T1C00002727g0000530.1,Pc2113T1C00002947g0000270.1
OG0010520,KAG1710278.1,KAE8884814.1,PITG_08749,PPTG_06436T0,2507661200,EGZ10939,Pc2109T1C00002727g0000550.1,Pc2113T1C00002947g0000240.1
OG0010521,KAG1710279.1,KAE8876600.1,PITG_08732,PPTG_06453T0,2507661174,EGZ10959,Pc2109T1C00002727g0000330.1,Pc2113T1C00002947g0000460.1
OG0010522,KAG1710280.1,KAE8884817.1,PITG_08753,PPTG_06429T0,2507661201,EGZ10932,Pc2109T1C00002727g0000600.1,Pc2113T1C00002947g0000180.1
OG0010523,KAG1710281.1,KAE8884734.1,PITG_08747,PPTG_06437T0,2507661197,EGZ10945,Pc2109T1C00002727g0000500.1,Pc2113T1C00002947g0000310.1
OG0010524,KAG1710287.1,KAE8884775.1,PITG_08744,PPTG_06442T0,2507661194,EGZ10947,Pc2109T1C00002727g0000450.1,Pc2113T1C00002947g0000360.1
OG0010525,KAG1710290.1,KAE8884737.1,PITG_08741,PPTG_06444T0,2507661192,EGZ10949,Pc2109T1C00002727g0000430.1,Pc2113T1C00002947g0000380.1
OG0010526,KAG1710294.1,KAE8884738.1,PITG_08740,PPTG_06445T0,2507661191,EGZ10950,Pc2109T1C00002727g0000420.1,Pc2113T1C00002947g0000390.1
OG0010527,KAG1710297.1,KAE8884694.1,PITG_08736,PPTG_06448T0,2507661170,EGZ10954,Pc2109T1C00002727g0000370.1,Pc2113T1C00002947g0000420.1
OG0010528,KAG1710299.1,KAE8876597.1,PITG_08734,PPTG_06450T0,2507661172,EGZ10957,Pc2109T1C00002727g0000350.1,Pc2113T1C00002947g0000440.1
OG0010529,KAG1710305.1,KAE8876598.1,PITG_08729,PPTG_06456T0,2507661177,EGZ10962,Pc2109T1C00002727g0000300.1,Pc2113T1C00002947g0000490.1
OG0010530,KAG1710306.1,KAE8876579.1,PITG_08725,PPTG_06457T0,2507661178,EGZ10965,Pc2109T1C00002727g0000290.1,Pc2113T1C00002947g0000500.1
OG0010531,KAG1710307.1,KAE8876580.1,PITG_08724,PPTG_06458T0,2507661179,EGZ10966,Pc2109T1C00002727g0000280.1,Pc2113T1C00002947g0000510.1
OG0010532,KAG1710311.1,KAE8876581.1,PITG_08719,PPTG_06463T0,2507661184,EGZ10972,Pc2109T1C00002727g0000230.1,Pc2113T1C00002947g0000560.1
OG0010535,KAG1710317.1,KAE8876548.1,PITG_08681,PPTG_06470T0,2507661190,EGZ10976,Pc2109T1C00002727g0000170.1,Pc2113T1C00002947g0000620.1
OG0010536,KAG1710318.1,KAE8876550.1,PITG_08687,PPTG_06472T0,2507663780,EGZ10978,Pc2109T1C00002727g0000150.1,Pc2113T1C00002947g0000640.1
OG0010537,KAG1710319.1,KAE8876544.1,PITG_08686,PPTG_06474T0,2507661168,EGZ10979,Pc2109T1C00002727g0000140.1,Pc2113T1C00002947g0000650.1
OG0010538,KAG1710320.1,KAE8876535.1,PITG_08685,PPTG_06475T0,2507661167,EGZ10980,Pc2109T1C00002727g0000130.1,Pc2113T1C00002947g0000660.1
OG0010539,KAG1710321.1,KAE8876536.1,PITG_08684,PPTG_06476T0,2507661166,EGZ10981,Pc2109T1C00002727g0000120.1,Pc2113T1C00002947g0000670.1
OG0010540,KAG1710322.1,KAE8876566.1,PITG_08683,PPTG_06477T0,2507661165,EGZ10982,Pc2109T1C00002727g0000110.1,Pc2113T1C00002947g0000680.1
OG0010541,KAG1710323.1,KAE8876565.1,PITG_08688,PPTG_06478T0,2507661164,EGZ10983,Pc2109T1C00002727g0000100.1,Pc2113T1C00002947g0000690.1
OG0010542,KAG1710324.1,KAE8876563.1,PITG_08690,PPTG_06492T0,2507661163,EGZ10985,Pc2109T1C00002727g0000090.1,Pc2113T1C00002947g0000700.1
OG0010543,KAG1710328.1,KAE8876569.1,PITG_08692,PPTG_06494T0,2507661162,EGZ10986,Pc2109T1C00002727g0000070.1,Pc2113T1C00002947g0000720.1
OG0010546,KAG1710348.1,KAE8876643.1,PITG_08703,PPTG_19308T0,2507661152,EGZ11022,Pc2109T1C00002723g0000410.1,Pc2113T1C00002766g0000410.1
OG0010547,KAG1710349.1,KAE8876644.1,PITG_08704,PPTG_19306T0,2507661151,EGZ11023,Pc2109T1C00002723g0000400.1,Pc2113T1C00002766g0000400.1
OG0010548,KAG1710355.1,KAE8876649.1,PITG_08680,PPTG_19302T0,2507661147,EGZ11031,Pc2109T1C00002723g0000350.1,Pc2113T1C00002766g0000350.1
OG0010549,KAG1710359.1,KAE8876655.1,PITG_08676,PPTG_19298T0,2507661143,EGZ11035,Pc2109T1C00002723g0000310.1,Pc2113T1C00002766g0000310.1
OG0010550,KAG1710360.1,KAE8876657.1,PITG_08675,PPTG_19297T0,2507661142,EGZ11037,Pc2109T1C00002723g0000290.1,Pc2113T1C00002766g0000290.1
OG0010551,KAG1710363.1,KAE8876659.1,PITG_08674,PPTG_19295T0,2507661140,EGZ11038,Pc2109T1C00002723g0000270.1,Pc2113T1C00002766g0000270.1
OG0010552,KAG1710364.1,KAE8876662.1,PITG_08672,PPTG_19294T0,2507661139,EGZ11039,Pc2109T1C00002723g0000260.1,Pc2113T1C00002766g0000260.1
OG0010555,KAG1710497.1,KAE8881952.1,PITG_05224,PPTG_18242T0,2507664236,EGZ15371,Pc2109T1C00002976g0000040.1,Pc2113T1C00002475g0000290.1
OG0010556,KAG1710499.1,KAE8882093.1,PITG_05227,PPTG_18244T0,2507664237,EGZ15373,Pc2109T1C00002976g0000060.1,Pc2113T1C00002475g0000270.1
OG0010557,KAG1710502.1,KAE8882016.1,PITG_05226,PPTG_18247T0,2507664238,EGZ15375,Pc2109T1C00002976g0000070.1,Pc2113T1C00002475g0000250.1
OG0010558,KAG1710505.1,KAE8882013.1,PITG_05238,PPTG_18248T0,2507664239,EGZ15376,Pc2109T1C00002976g0000080.1,Pc2113T1C00002475g0000240.1
OG0010559,KAG1710506.1,KAE8882014.1,PITG_05239,PPTG_18249T0,2507664240,EGZ15377,Pc2109T1C00002976g0000090.1,Pc2113T1C00002475g0000230.1
OG0010560,KAG1710514.1,KAE8882140.1,PITG_05244,PPTG_18256T0,2507664246,EGZ15385,Pc2109T1C00002976g0000160.1,Pc2113T1C00002475g0000150.1
OG0010561,KAG1710515.1,KAE8882143.1,PITG_05243,PPTG_18257T0,2507664247,EGZ15386,Pc2109T1C00002976g0000170.1,Pc2113T1C00002475g0000140.1
OG0010562,KAG1710516.1,KAE8882142.1,PITG_05245,PPTG_18258T0,2507655830,EGZ15387,Pc2109T1C00002976g0000180.1,Pc2113T1C00002475g0000130.1
OG0010564,KAG1710527.1,KAE8882102.1,PITG_00805,PPTG_18231T0,2507664251,EGZ15395,Pc2109T1C00002976g0000280.1,Pc2113T1C00002474g0000350.1
OG0010565,KAG1710538.1,KAE8882083.1,PITG_00797,PPTG_18224T0,2507664260,EGZ15406,Pc2109T1C00002976g0000350.1,Pc2113T1C00002474g0000280.1
OG0010566,KAG1710541.1,KAE8882167.1,PITG_00795,PPTG_18221T0,2507664261,EGZ15409,Pc2109T1C00002976g0000370.1,Pc2113T1C00002474g0000260.1
OG0010567,KAG1710544.1,KAE8882159.1,PITG_00792,PPTG_18218T0,2507664264,EGZ15416,Pc2109T1C00002976g0000400.1,Pc2113T1C00002474g0000230.1
OG0010568,KAG1710545.1,KAE8882158.1,PITG_00791,PPTG_18217T0,2507664265,EGZ15414,Pc2109T1C00002976g0000410.1,Pc2113T1C00002474g0000220.1
OG0010569,KAG1710548.1,KAE8881998.1,PITG_00787,PPTG_18213T0,2507664269,EGZ15421,Pc2109T1C00002976g0000450.1,Pc2113T1C00002474g0000180.1
OG0010570,KAG1710549.1,KAE8882037.1,PITG_00786,PPTG_18212T0,2507664270,EGZ15422,Pc2109T1C00002976g0000460.1,Pc2113T1C00002474g0000170.1
OG0010571,KAG1710551.1,KAE8882021.1,PITG_00783,PPTG_18211T0,2507664271,EGZ15430,Pc2109T1C00002976g0000470.1,Pc2113T1C00002474g0000160.1
OG0010574,KAG1710621.1,KAE8888163.1,PITG_00717,PPTG_08043T0,2507665690,EGZ15515,Pc2109T1C00002980g0000150.1,Pc2113T1C00002469g0000440.1
OG0010575,KAG1710624.1,KAE8888191.1,PITG_00714,PPTG_08046T0,2507665693,EGZ15518,Pc2109T1C00002980g0000180.1,Pc2113T1C00002469g0000400.1
OG0010577,KAG1710633.1,KAE8888230.1,PITG_00709,PPTG_08055T0,2507665695,EGZ15527,Pc2109T1C00002980g0000280.1,Pc2113T1C00002469g0000310.1
OG0010578,KAG1710644.1,KAE8888233.1,PITG_00705,PPTG_08058T0,2507665698,EGZ15530,Pc2109T1C00002980g0000300.1,Pc2113T1C00002469g0000280.1
OG0010579,KAG1710645.1,KAE8888228.1,PITG_00704,PPTG_08059T0,2507665700,EGZ15531,Pc2109T1C00002980g0000310.1,Pc2113T1C00002469g0000270.1
OG0010580,KAG1710682.1,KAE8892587.1,PITG_00672,PPTG_08097T0,2507654366,EGZ15582,Pc2109T1C00002980g0000620.1,Pc2113T1C00002468g0004970.1
OG0010581,KAG1710684.1,KAE8892593.1,PITG_00670,PPTG_08099T0,2507654365,EGZ15586,Pc2109T1C00002980g0000640.1,Pc2113T1C00002468g0004940.1
OG0010582,KAG1710685.1,KAE8892592.1,PITG_00669,PPTG_08100T0,2507654364,EGZ15587,Pc2109T1C00002980g0000650.1,Pc2113T1C00002468g0004930.1
OG0010583,KAG1710687.1,KAE8892591.1,PITG_00668,PPTG_08101T0,2507654363,EGZ15588,Pc2109T1C00002980g0000660.1,Pc2113T1C00002468g0004920.1
OG0010584,KAG1710688.1,KAE8892558.1,PITG_00666,PPTG_08102T0,2507654362,EGZ15589,Pc2109T1C00002980g0000670.1,Pc2113T1C00002468g0004910.1
OG0010585,KAG1710690.1,KAE8892621.1,PITG_00665,PPTG_08103T0,2507654361,EGZ15590,Pc2109T1C00002980g0000680.1,Pc2113T1C00002468g0004900.1
OG0010586,KAG1710692.1,KAE8911681.1,PITG_00663,PPTG_08105T0,2507654359,EGZ15593,Pc2109T1C00002980g0000700.1,Pc2113T1C00002468g0004880.1
OG0010587,KAG1710693.1,KAE8911674.1,PITG_00662,PPTG_08106T0,2507654358,EGZ15596,Pc2109T1C00002980g0000710.1,Pc2113T1C00002468g0004870.1
OG0010588,KAG1710696.1,KAE8912012.1,PITG_00659,PPTG_08109T0,2507654354,EGZ15597,Pc2109T1C00002980g0000730.1,Pc2113T1C00002468g0004850.1
OG0010589,KAG1710699.1,KAE8912017.1,PITG_00656,PPTG_08112T0,2507654351,EGZ15601,Pc2109T1C00002980g0000760.1,Pc2113T1C00002468g0004830.1
OG0010590,KAG1710705.1,KAE8912010.1,PITG_00652,PPTG_08116T0,2507654348,EGZ15605,Pc2109T1C00002980g0000810.1,Pc2113T1C00002468g0004790.1
OG0010591,KAG1710712.1,KAE8911917.1,PITG_00648,PPTG_08122T0,2507657758,EGZ15606,Pc2109T1C00002980g0000820.1,Pc2113T1C00002468g0004780.1
OG0010592,KAG1710719.1,KAE8911596.1,PITG_00643,PPTG_08127T0,2507654336,EGZ15620,Pc2109T1C00002980g0000920.1,Pc2113T1C00002468g0004710.1
OG0010593,KAG1710720.1,KAE8911955.1,PITG_00641,PPTG_08128T0,2507654333,EGZ15621,Pc2109T1C00002980g0000940.1,Pc2113T1C00002468g0004690.1
OG0010594,KAG1710723.1,KAE8911952.1,PITG_00637,PPTG_08131T0,2507654331,EGZ15623,Pc2109T1C00002980g0000960.1,Pc2113T1C00002468g0004670.1
OG0010595,KAG1710724.1,KAE8911950.1,PITG_00635,PPTG_08133T0,2507654329,EGZ15643,Pc2109T1C00002980g0000980.1,Pc2113T1C00002468g0004650.1
OG0010596,KAG1710727.1,KAE8911948.1,PITG_00633,PPTG_08135T0,2507654327,EGZ15645,Pc2109T1C00002980g0001000.1,Pc2113T1C00002468g0004620.1
OG0010597,KAG1710728.1,KAE8911946.1,PITG_00632,PPTG_08136T0,2507654326,EGZ15647,Pc2109T1C00002980g0001010.1,Pc2113T1C00002468g0004600.1
OG0010598,KAG1710729.1,KAE8911634.1,PITG_00631,PPTG_08137T0,2507654325,EGZ15648,Pc2109T1C00002980g0001020.1,Pc2113T1C00002468g0004590.1
OG0010599,KAG1710730.1,KAE8911636.1,PITG_00629,PPTG_08139T0,2507654324,EGZ15650,Pc2109T1C00002980g0001040.1,Pc2113T1C00002468g0004570.1
OG0010600,KAG1710732.1,KAE8911639.1,PITG_00626,PPTG_08142T0,2507654322,EGZ15653,Pc2109T1C00002980g0001070.1,Pc2113T1C00002468g0004540.1
OG0010601,KAG1710733.1,KAE8911640.1,PITG_00625,PPTG_08143T0,2507654321,EGZ15654,Pc2109T1C00002980g0001080.1,Pc2113T1C00002468g0004530.1
OG0010602,KAG1710738.1,KAE8911732.1,PITG_00622,PPTG_19849T0,2507654317,EGZ15662,Pc2109T1C00002980g0001130.1,Pc2113T1C00002468g0004480.1
OG0010603,KAG1710786.1,KAE8892526.1,PITG_00566,PPTG_08193T0,2507654287,EGZ15717,Pc2109T1C00002982g0000350.1,Pc2113T1C00002468g0003990.1
OG0010607,KAG1710792.1,KAE8892738.1,PITG_00562,PPTG_08198T0,2507654282,EGZ15721,Pc2109T1C00002982g0000400.1,Pc2113T1C00002468g0003940.1
OG0010608,KAG1710794.1,KAE8892734.1,PITG_00560,PPTG_08207T0,2507654280,EGZ15722,Pc2109T1C00002982g0000420.1,Pc2113T1C00002468g0003920.1
OG0010609,KAG1710795.1,KAE8892733.1,PITG_00559,PPTG_08209T0,2507654279,EGZ15724,Pc2109T1C00002982g0000430.1,Pc2113T1C00002468g0003910.1
OG0010610,KAG1710796.1,KAE8892740.1,PITG_00558,PPTG_08210T0,2507654278,EGZ15725,Pc2109T1C00002982g0000440.1,Pc2113T1C00002468g0003900.1
OG0010611,KAG1710798.1,KAE8892742.1,PITG_00556,PPTG_08212T0,2507654277,EGZ15733,Pc2109T1C00002982g0000510.1,Pc2113T1C00002468g0003840.1
OG0010612,KAG1710799.1,KAE8892745.1,PITG_00555,PPTG_08213T0,2507654276,EGZ15732,Pc2109T1C00002982g0000500.1,Pc2113T1C00002468g0003850.1
OG0010613,KAG1710807.1,KAE8892630.1,PITG_00545,PPTG_08221T0,2507654265,EGZ15737,Pc2109T1C00002982g0000540.1,Pc2113T1C00002468g0003820.1
OG0010614,KAG1710810.1,KAE8892548.1,PITG_00542,PPTG_08224T0,2507654262,EGZ15740,Pc2109T1C00002982g0000570.1,Pc2113T1C00002468g0003790.1
OG0010615,KAG1710811.1,KAE8892688.1,PITG_00539,PPTG_08231T0,2507654260,EGZ15742,Pc2109T1C00002982g0000610.1,Pc2113T1C00002468g0003740.1
OG0010616,KAG1710812.1,KAE8892689.1,PITG_00538,PPTG_08232T0,2507654259,EGZ15743,Pc2109T1C00002982g0000620.1,Pc2113T1C00002468g0003730.1
OG0010617,KAG1710813.1,KAE8892686.1,PITG_00537,PPTG_08233T0,2507654258,EGZ15744,Pc2109T1C00002982g0000630.1,Pc2113T1C00002468g0003720.1
OG0010619,KAG1710816.1,KAE8892685.1,PITG_00531,PPTG_08241T0,2507654256,EGZ15748,Pc2109T1C00002982g0000670.1,Pc2113T1C00002468g0003670.1
OG0010620,KAG1710817.1,KAE8892682.1,PITG_00530,PPTG_08242T0,2507654255,EGZ15749,Pc2109T1C00002982g0000680.1,Pc2113T1C00002468g0003660.1
OG0010621,KAG1710818.1,KAE8892683.1,PITG_00529,PPTG_08243T0,2507654254,EGZ15750,Pc2109T1C00002982g0000690.1,Pc2113T1C00002468g0003650.1
